record_id,source,query_id,direction,title,abstract,year,publication_date,authors,venue,doi,pmid,pmcid,arxiv_id,url,automated_signal,automated_reason,screening_status,future_year_flag,retrieval_provenance,invalid_doi_as_received,machine_screening_suggestion,machine_screening_reason,matched_task_families,matched_diagnostic_terms,matched_physical_terms,matched_adaptation_terms,matched_exclusion_terms,human_screening_required,machine_decision_is_final,reviewer_1_id,reviewer_1_decision,reviewer_1_reason,reviewer_1_date,reviewer_2_id,reviewer_2_decision,reviewer_2_reason,reviewer_2_date,adjudicated_decision,adjudicated_reason,adjudicator_id,adjudication_date
192bc4af51f2564d,Europe PMC,capsule-and-luminal-robots,active_observational_sensing,Wearable 3D Transmitter for Omnidirectional Wireless Energy Delivery for Microrobot.,"Capsule robot has emerged as a non-invasive and painless diagnostic tool for gastrointestinal examination. However, the growing demand for high-definition video and advanced functionalities significantly increases power consumption, while the capsule's compact size imposes stringent battery constraints. Wireless power transfer (WPT) offers a promising solution to overcome this energy bottleneck. This paper presents a wearable three-dimensional transmitting coil (3DTC) and a one dimensional receiving coil (1DRC) to enable omnidirectional and uninterrupted wireless charging for capsule robots. By acquiring attitude data from the capsule, the magnetic field of the wearable 3DTC is adaptively controlled to maximise receiving efficiency despite changes in the capsule's position and orientation. The capsule's built-in thermal and charging management circuits monitor the device's temperature, battery voltage, and stop charging when necessary to ensure safety. Beyond demonstrating a maximum received power of 1690 mW and a peak efficiency of 16.09%, this work further examines a range of practical challenges including, the effects upon the flexible coil bending in garment, charging robustness under various capsule motions, and thermal safety. These evaluations contribute to safer, more efficient, and more sustainable ingestible biomedical devices.",2026,2026-04-09,"Zhang H, Lee CK.",,10.1109/tbcas.2026.3680158,41955159,,,https://doi.org/10.1109/tbcas.2026.3680158,possible,diagnostic and action terms co-occur,awaiting_human_title_abstract_screen,False,Europe PMC:capsule-and-luminal-robots;PubMed:capsule-and-luminal-robots,,priority_core_screen,task-specific physical diagnostic and observation-conditioned signals,endoscopy_and_capsules,diagnos;examination,capsule;robot;wearable,adaptive,battery,yes,no,,,,,,,,,,,,
09e909e1352036e2,Europe PMC,robotic-ultrasound,active_observational_sensing,3D Reconstruction of the Kidney and Lesions from 2D Ultrasound Images Using Robotic Ultrasound Diagnostic System.,"This study presents an innovative approach based on the Robotic Ultrasound Diagnostic System (RUDS) for 3D reconstruction of organs and lesions from sequential 2D ultrasound slices. The RUDS comprises four main components: the Organ Tracking Robot (OTR) for multi-angle probe scanning, the Phantom Posture Robot (PPR) for optimizing probe contact with the abdomen, the Robotic Bed (RB), and the Robotic Supporting Arm (RSA). Leveraging the high flexibility and degrees of freedom in probe manipulation, the OTR controls probe rotation to capture and process continuous 2D slices, enabling precise 3D reconstruction of the kidney and associated lesions. By adjusting scanning speed and contact angles and analyzing spatial relationships within the 3D models, RUDS demonstrates superior accuracy in 3D modeling, supporting preoperative planning in High-Intensity Focused Ultrasound (HIFU) and minimizing risks to non-tumor tissue.Clinical Relevance- This enables precise 3D reconstruction of kidneys and lesions from 2D ultrasound images, supporting HIFU planning and enhancing ultrasound diagnostic accuracy.",2025,2025-07-01,"Zhou J, Koizumi N, Nishiyama Y, Chen P, Numata K.",,10.1109/embc58623.2025.11252663,41336912,,,https://doi.org/10.1109/embc58623.2025.11252663,high,explicit embodied diagnostic phrase in title,awaiting_human_title_abstract_screen,False,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound,,priority_core_screen,task-specific physical diagnostic and observation-conditioned signals,robotic_ultrasound,diagnos,probe;robot;robotic;scan,sequential,,yes,no,,,,,,,,,,,,
641565ce02304a70,Europe PMC,robotic-ultrasound,active_observational_sensing,Autonomous robotic ultrasound scanning system: a key to enhancing image analysis reproducibility and observer consistency in ultrasound imaging.,"<h4>Purpose</h4>This study aims to develop an autonomous robotic ultrasound scanning system (auto-RUSS) pipeline, comparing its reproducibility and observer consistency in image analysis with physicians of varying levels of expertise.<h4>Design/methodology/approach</h4>An auto-RUSS was engineered using a 7-degree-of-freedom robotic arm, with real-time regulation based on force control and ultrasound visual servoing. Two phantoms were employed for the human-machine comparative experiment, involving three groups: auto-RUSS, non-expert (4 junior physicians), and expert (4 senior physicians). This setup enabled comprehensive assessment of reproducibility in contact force, image acquisition, image measurement and AI-assisted classification. Radiological feature variability was measured using the coefficient of variation (COV), while performance and reproducibility assessments utilized mean and standard deviation (SD).<h4>Findings</h4>The auto-RUSS had the potential to reduce operator-dependent variability in ultrasound examinations, offering enhanced repeatability and consistency across multiple dimensions including probe contact force, images acquisition, image measurement, and diagnostic model performance.<h4>Originality/value</h4>In this paper, an autonomous robotic ultrasound scanning system (auto-RUSS) pipeline was proposed. Through comprehensive human-machine comparison experiments, the auto-RUSS was shown to effectively improve the reproducibility of ultrasound images and minimize human-induced variability.",2025,2025-02-05,"Lin XX, Li MD, Ruan SM, Ke WP, Zhang HR, Huang H, Wu SH, Cheng MQ, Tong WJ, Hu HT, He DN, Lu RF, Lin YD, Kuang M, Lu MD, Chen LD, Huang QH, Wang W.",,10.3389/frobt.2025.1527686,39975565,PMC11835693,,https://doi.org/10.3389/frobt.2025.1527686,high,explicit embodied diagnostic phrase in title,awaiting_human_title_abstract_screen,False,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound,,priority_core_screen,task-specific physical diagnostic and observation-conditioned signals,robotic_ultrasound,assessment;diagnos;examination,autonomous;probe;robot;robotic;scan,contact force;force control;visual servo,,yes,no,,,,,,,,,,,,
65f29add8c426b7b,Europe PMC,robotic-ultrasound,active_observational_sensing,Circular Path Planning and Adaptive Force Control for Breast Ultrasound Autonomous Scanning,"<title>Abstract</title> <p>Ultrasound is widely used in breast cancer diagnosis, requiring a comprehensive scan of the breast and stable probe-breast interaction for high-quality imaging. This paper introduces a novel autonomous ultrasound scanning solution by integrating breast morphology reconstruction, circular path planning, and adaptive contact force control. First, the 3D shape of the breast surface is acquired via multi-view point cloud image acquisition. Second, an 3D equidistant searching algorithm was employed to select the proper waypoints for planning a circular path around the breast. This scanning policy effectively reduces the nonuniform compression depth along the scanning path when comparing with parallel-line scanning. Then, we propose a novel nonlinear force-velocity control framework and establish an adaptive contact force control method based on the particle swarm optimization algorithm. According to the magnitude of the contact force, this method can adjust its parameters automatically for ensuring stable and complete contact between the ultrasound probe and the breast, even with complex path fluctuations.</p>",2025,2025-05-06,"Zhang L, Yang D, Yang H, Niu B, Huang Q, Liu H.",,10.21203/rs.3.rs-6537709/v1,,,,https://doi.org/10.21203/rs.3.rs-6537709/v1,possible,diagnostic and action terms co-occur,awaiting_human_title_abstract_screen,False,Europe PMC:robotic-ultrasound,,priority_core_screen,task-specific physical diagnostic and observation-conditioned signals,robotic_ultrasound,diagnos,autonomous;probe;scan,adaptive;contact force;force control;path planning,,yes,no,,,,,,,,,,,,
490280238775d8ca,Europe PMC,robotic-ultrasound,active_observational_sensing,Closing the Sim-to-Real Gap: An End-to-End Robotic Ultrasound System Leveraging In Vivo Reinforcement Learning and 3D-Prior Guided Hybrid Control,"Abdominal ultrasound is a crucial first-line diagnostic tool, yet its efficacy is inherently constrained by a strong dependency on operator skill, leading to significant inter-operator variability and limiting its widespread adoption. While robotic ultrasound systems with artificial intelligence have emerged to mitigate this, current approaches face critical limitations: they often rely on simulated or phantom data for training, which hampers generalizability, and employ control strategies that lack the flexibility to adapt to complex human anatomy. To address these challenges, this paper introduces a novel, end-to-end robotic system for autonomous abdominal scanning. Our methodology is systematic: it begins with coarse scan planning via RGB and 3D point cloud-based localization of key anatomical landmarks (e.g., xiphoid process). The core of our approach involves training a reinforcement learning scanning policy directly on live human volunteers, enabling the development of a strategy that is robust to anatomical diversity. This high-level policy is executed by a sophisticated hybrid force-position controller, enhanced with real-time normal vector calibration and 3D point cloud-based respiratory phase detection to dynamically adjust contact force, particularly during inspiration. This innovation proves critical for improving scan quality in subjects with higher Body Mass Index (BMI). Extensive validation against expert sonographers demonstrates that our system achieves high precision in standard plane recognition and superior scanning efficiency. Furthermore, to holistically assess performance where standard planes are difficult to acquire, we introduce a 3D reconstruction-based coverage metric. Results confirm that our system delivers strong adaptability and significantly improved consistency, marking a substantial step toward clinically viable, operator-independent ultrasound robotics.",2025,2025-12-19,"Tang H, Xie C, Zhou B, Sun Y, Yan Q, Xue D, Hu J, Liu F, Liu Q, Hu X, Wu L, Wang Y, Xu H, Yang M.",,10.64898/2025.12.17.694846,,,,https://doi.org/10.64898/2025.12.17.694846,high,explicit embodied diagnostic phrase in title,awaiting_human_title_abstract_screen,False,Europe PMC:robotic-ultrasound,,priority_core_screen,task-specific physical diagnostic and observation-conditioned signals,robotic_ultrasound,detect;diagnos;localization,autonomous;robot;robotic;scan,contact force;scan planning,,yes,no,,,,,,,,,,,,
02258c49121e357e,Europe PMC,robotic-ultrasound,active_observational_sensing,Design of a Cost-Effective Ultrasound Force Sensor and Force Control System for Robotic Extra-Body Ultrasound Imaging.,"Ultrasound imaging is widely valued for its safety, non-invasiveness, and real-time capabilities but is often limited by operator variability, affecting image quality and reproducibility. Robot-assisted ultrasound may provide a solution by delivering more consistent, precise, and faster scans, potentially reducing human error and healthcare costs. Effective force control is crucial in robotic ultrasound scanning to ensure consistent image quality and patient safety. However, existing robotic ultrasound systems rely heavily on expensive commercial force sensors or the integrated sensors of commercial robotic arms, limiting their accessibility. To address these challenges, we developed a cost-effective, lightweight, 3D-printed force sensor and a hybrid position-force control strategy tailored for robotic ultrasound scanning. The system integrates patient-to-robot registration, automated scanning path planning, and multi-sensor data fusion, allowing the robot to autonomously locate the patient, target the region of interest, and maintain optimal contact force during scanning. Validation was conducted using an ultrasound-compatible abdominal aortic aneurysm (AAA) phantom created from patient CT data and healthy volunteer testing. For the volunteer testing, during a 1-min scan, 65% of the forces were within the good image range. Both volunteers reported no discomfort or pain during the whole procedure. These results demonstrate the potential of the system to provide safe, precise, and autonomous robotic ultrasound imaging in real-world conditions.",2025,2025-01-15,"Zheng Y, Ning H, Rangarajan E, Merali A, Geale A, Lindenroth L, Xu Z, Wang W, Kruse P, Morris S, Ye L, Fu X, Rhode K, Housden RJ.",,10.3390/s25020468,39860838,PMC11769168,,https://doi.org/10.3390/s25020468,possible,diagnostic and action terms co-occur,awaiting_human_title_abstract_screen,False,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound,,priority_core_screen,task-specific physical diagnostic and observation-conditioned signals,robotic_ultrasound,image quality,autonomous;robot;robotic;scan,contact force;force control;path planning,,yes,no,,,,,,,,,,,,
50fa1a5a6e804f7a,arXiv,embodied-endoscopy,active_observational_sensing,EndoVLA: Dual-Phase Vision-Language-Action Model for Autonomous Tracking in Endoscopy,"In endoscopic procedures, autonomous tracking of abnormal regions and following circumferential cutting markers can significantly reduce the cognitive burden on endoscopists. However, conventional model-based pipelines are fragile for each component (e.g., detection, motion planning) requires manual tuning and struggles to incorporate high-level endoscopic intent, leading to poor generalization across diverse scenes. Vision-Language-Action (VLA) models, which integrate visual perception, language grounding, and motion planning within an end-to-end framework, offer a promising alternative by semantically adapting to surgeon prompts without manual recalibration. Despite their potential, applying VLA models to robotic endoscopy presents unique challenges due to the complex and dynamic anatomical environments of the gastrointestinal (GI) tract. To address this, we introduce EndoVLA, designed specifically for continuum robots in GI interventions. Given endoscopic images and surgeon-issued tracking prompts, EndoVLA performs three core tasks: (1) polyp tracking, (2) delineation and following of abnormal mucosal regions, and (3) adherence to circular markers during circumferential cutting. To tackle data scarcity and domain shifts, we propose a dual-phase strategy comprising supervised fine-tuning on our EndoVLA-Motion dataset and reinforcement fine-tuning with task-aware rewards. Our approach significantly improves tracking performance in endoscopy and enables zero-shot generalization in diverse scenes and complex sequential tasks.",2025,2025-05-21,Chi Kit Ng; Long Bai; Guankun Wang; Yupeng Wang; Huxin Gao; Kun Yuan; Chenhan Jin; Tieyong Zeng; Hongliang Ren,arXiv,,,,2505.15206v1,http://arxiv.org/abs/2505.15206v1,possible,diagnostic and action terms co-occur,awaiting_human_title_abstract_screen,False,arXiv:embodied-endoscopy,,priority_core_screen,task-specific physical diagnostic and observation-conditioned signals,endoscopy_and_capsules,detect,autonomous;endoscopy;robot;robotic,sequential,,yes,no,,,,,,,,,,,,
96fc60ed3b6d07a6,Europe PMC,robotic-ultrasound,active_observational_sensing,Fully automated robotic ultrasound gallbladder imaging with subcostal scanning.,"To overcome the operator-dependence of ultrasound (US) imaging, robotic US systems have been widely developed for fully automated scanning. In this study, toward fully automated screening of gallbladder in abdominal US examinations, we propose a scan path planning method and a probe posture control strategy using our robotic US system. The path planning method uses an RGB-D camera to capture changes in the patient’s chest height position due to breathing. This allows the boundary line of the subcostal, which is an important landmark for the gallbladder scan, to be identified, and the scanning path for the robot is automatically generated. Regarding the probe posture control strategy, for proper contact between the probe and the body surface, we combine probe posture control with body surface normal estimation using the RGB-D camera before scanning and deep learning-based visual servoing to avoid shadows during scanning. These were implemented in our robotic US system and feasibility experiments were conducted on six healthy subjects. When the path planning method and the posture control strategy proposed in this study were applied, the detection rate of the gallbladder was 78.3%. These results demonstrate the possibility of fully automated gallbladder screening using the proposed system.",2025,2025-12-10,"Okuzaki K, Koizumi N, Takahashi S, Masuzaki R, Matsumoto N, Ogawa M, Yoshinaka K, Tsumura R.",,10.1038/s41598-025-31892-4,41372569,PMC12808744,,https://doi.org/10.1038/s41598-025-31892-4,high,explicit embodied diagnostic phrase in title,awaiting_human_title_abstract_screen,False,Europe PMC:robotic-ultrasound;PubMed:robotic-ultrasound,,priority_core_screen,task-specific physical diagnostic and observation-conditioned signals,robotic_ultrasound,detect;examination;screen,probe;robot;robotic;scan,path planning;visual servo,,yes,no,,,,,,,,,,,,
95abcf4023fd663e,Europe PMC,capsule-and-luminal-robots,active_observational_sensing,Multichamber magnetic capsule robot for selective liquid sampling and drug delivery.,"Ingestible capsule robots provide a minimally invasive approach to diagnosing and treating gastrointestinal diseases. However, current capsule robots cannot realize both diagnosis and treatment because of the conflict between manufacturing simplicity and functional enhancement. Here, we present a multichamber magnetic capsule robot (macabot) to achieve selective liquid sampling and drug delivery via one-time oral intake. The engineered multichamber macabot realizes selective opening of four individual chambers in specified directions triggered by a gradient magnetic field. Such functions are decoupled from its rolling locomotion driven by a rotating magnetic field. The multichamber macabot can be split into single-chamber modules to navigate narrow intestine tracts with higher pH values. The experimental results demonstrate the capabilities of the macabot for targeted delivery, sealing, active navigation, liquid sampling and release operations. Successful validation was achieved for both <i>in situ</i> generation of a shape-adaptive hydrogel patch for targeted local deployment, and <i>ex vivo</i> liquid sampling and release under ultrasound imaging guidance.",2025,2025-09-19,"Wu Z, Wang X, Lu Y, Xu Q.",,10.1093/nsr/nwaf400,41179742,PMC12576952,,https://doi.org/10.1093/nsr/nwaf400,high,explicit embodied diagnostic phrase in title,awaiting_human_title_abstract_screen,False,Europe PMC:capsule-and-luminal-robots;PubMed:capsule-and-luminal-robots,,priority_core_screen,task-specific physical diagnostic and observation-conditioned signals,endoscopy_and_capsules,diagnos,capsule;robot,adaptive,,yes,no,,,,,,,,,,,,
146e9b33b97c4ac5,arXiv,robotic-ultrasound,active_observational_sensing,PADReg: Physics-Aware Deformable Registration Guided by Contact Force for Ultrasound Sequences,"Ultrasound deformable registration estimates spatial transformations between pairs of deformed ultrasound images, which is crucial for capturing biomechanical properties and enhancing diagnostic accuracy in diseases such as thyroid nodules and breast cancer. However, ultrasound deformable registration remains highly challenging, especially under large deformation. The inherently low contrast, heavy noise and ambiguous tissue boundaries in ultrasound images severely hinder reliable feature extraction and correspondence matching. Existing methods often suffer from poor anatomical alignment and lack physical interpretability. To address the problem, we propose PADReg, a physics-aware deformable registration framework guided by contact force. PADReg leverages synchronized contact force measured by robotic ultrasound systems as a physical prior to constrain the registration. Specifically, instead of directly predicting deformation fields, we first construct a pixel-wise stiffness map utilizing the multi-modal information from contact force and ultrasound images. The stiffness map is then combined with force data to estimate a dense deformation field, through a lightweight physics-aware module inspired by Hooke's law. This design enables PADReg to achieve physically plausible registration with better anatomical alignment than previous methods relying solely on image similarity. Experiments on in-vivo datasets demonstrate that it attains a HD95 of 12.90, which is 21.34\% better than state-of-the-art methods. The source code is available at https://github.com/evelynskip/PADReg.",2025,2025-08-12,Yimeng Geng; Mingyang Zhao; Fan Xu; Guanglin Cao; Gaofeng Meng; Hongbin Liu,arXiv,,,,2508.08685v1,http://arxiv.org/abs/2508.08685v1,possible,diagnostic and action terms co-occur,awaiting_human_title_abstract_screen,False,arXiv:robotic-ultrasound,,priority_core_screen,task-specific physical diagnostic and observation-conditioned signals,robotic_ultrasound,diagnos,robot;robotic,contact force,,yes,no,,,,,,,,,,,,
